罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,道庭,2021-09-30,17,その他,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,東岩崎,2021-01-21,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,東岩崎,2021-05-25,07,その他,その他,10歳代,高校生,施錠した
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,東岩崎,2021-07-20,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,東岩崎,2021-07-20,14,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,東岩崎,2021-07-28,08,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,東岩崎,2021-09-22,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,東岩崎,2021-11-14,14,その他,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,東上宿,2021-12-10,19,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,福俵,2021-11-22,17,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,堀上,2021-03-01,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,堀上,2021-03-30,09,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,堀上,2021-07-03,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,堀上,2021-07-17,06,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,東金,東金駅前交番,122131,千葉県,東金市,堀上,2021-10-13,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東金,白里駐在所,122394,千葉県,大網白里市,四天木,2021-04-22,14,その他,その他,50歳代,その他,施錠せず
窃盗,自転車盗,東金,白里駐在所,122394,千葉県,大網白里市,南今泉,2021-07-21,07,その他,その他,10歳代,その他,施錠した
窃盗,自転車盗,東金,真亀駐在所,124036,千葉県,九十九里町,真亀,2021-02-21,17,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,家之子,2021-09-28,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-02-20,07,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-03-10,09,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-07-09,05,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-07-19,08,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-07-21,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-07-23,12,その他,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-08-10,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-08-26,12,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-11-13,14,その他,駐車（輪）場,10歳代,その他,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-11-13,14,その他,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,2021-11-13,14,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,不明,不明,その他,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,求名,不明,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,大学生,施錠した
窃盗,自転車盗,東金,道庭駐在所,122131,千葉県,東金市,田間,2021-04-17,18,道路上,その他,10歳未満,小学生,施錠せず
窃盗,自転車盗,東金,金谷郷駐在所,122394,千葉県,大網白里市,季美の森南１丁目,2021-06-17,08,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,茂原,一宮幹部交番,124214,千葉県,一宮町,一宮,2021-01-09,19,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠せず
窃盗,自転車盗,茂原,一宮幹部交番,124214,千葉県,一宮町,一宮,2021-02-01,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,一宮幹部交番,124214,千葉県,一宮町,一宮,2021-06-17,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,茂原,一宮幹部交番,124214,千葉県,一宮町,一宮,2021-08-25,14,道路上,その他,20歳代,その他,施錠せず
窃盗,自転車盗,茂原,一宮幹部交番,124214,千葉県,一宮町,一宮,2021-08-26,09,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,茂原,一宮幹部交番,124214,千葉県,一宮町,一宮,2021-09-13,17,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,一宮幹部交番,124214,千葉県,一宮町,一宮,2021-12-16,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,一宮幹部交番,124214,千葉県,一宮町,一宮,2021-12-18,01,その他,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,茂原,二宮駐在所,122106,千葉県,茂原市,押日,2021-04-30,17,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,茂原,五郷駐在所,122106,千葉県,茂原市,早野,不明,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,茂原,八積駐在所,124231,千葉県,長生村,岩沼,2021-10-07,07,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,上林,2021-11-04,08,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,腰当,2021-04-25,09,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,腰当,2021-11-11,09,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,高師,2021-02-14,16,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,高師,2021-05-02,08,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,高師,2021-09-14,16,その他,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,高師,2021-11-01,08,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,高師,2021-12-01,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,小学生,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,高師町１丁目,2021-10-25,17,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,東郷,2021-05-01,14,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,長尾,2021-08-23,10,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,長尾,2021-10-23,14,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,長尾,2021-11-10,18,駐車（輪）場,駐車（輪）場,60-64歳,その他,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,萩原町１丁目,2021-09-01,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,箕輪,2021-03-05,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,茂原,新茂原交番,122106,千葉県,茂原市,高師台２丁目,2021-04-28,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,茂原,本納駐在所,122106,千葉県,茂原市,法目,2020-12-29,15,一戸建住宅,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,茂原,本納駐在所,122106,千葉県,茂原市,本納,2021-03-01,10,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,東浪見駐在所,124214,千葉県,一宮町,一宮,2021-03-01,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,東浪見駐在所,124214,千葉県,一宮町,東浪見,2021-01-19,08,その他,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,茂原,東浪見駐在所,124214,千葉県,一宮町,東浪見,2021-12-16,15,その他,その他,10歳代,中学生,施錠せず
窃盗,自転車盗,茂原,東郷駐在所,122106,千葉県,茂原市,東郷,2021-03-15,07,その他,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,茂原,東郷駐在所,122106,千葉県,茂原市,東郷,2021-09-15,06,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,白子駐在所,124249,千葉県,白子町,五井,2021-07-20,17,その他,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,大芝,2021-12-20,17,一戸建住宅,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,木崎,2020-12-29,15,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,高師,2020-09-13,15,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,高師,2021-08-06,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,高師,2021-10-03,11,その他,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,千代田町１丁目,2021-12-08,21,その他,その他,20歳代,大学生,施錠した
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,千代田町１丁目,2021-12-11,17,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,早野,2021-08-16,19,一戸建住宅,駐車（輪）場,40歳代,その他,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,早野,2021-09-10,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,早野,2021-10-22,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,町保,2021-05-11,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,町保,2021-05-18,17,その他,その他,10歳代,大学生,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,町保,2021-11-07,19,その他,その他,10歳代,高校生,施錠した
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,六ツ野,2021-01-03,18,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,六ツ野,2021-02-13,12,その他,駐車（輪）場,20歳代,その他,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,六ツ野,2021-03-18,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,六ツ野,2021-10-12,07,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,茂原,2021-01-06,12,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,茂原,2021-04-25,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,茂原,2021-10-23,10,その他,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,茂原,茂原駅前交番,122106,千葉県,茂原市,茂原,2021-11-18,18,その他,駐車（輪）場,10歳代,高校生,施錠せず
窃盗,自転車盗,茂原,豊岡駐在所,122106,千葉県,茂原市,粟生野,2021-09-24,15,一戸建住宅,駐車（輪）場,70歳以上,その他,施錠せず
窃盗,自転車盗,茂原,関駐在所,124249,千葉県,白子町,関,2021-02-19,19,一戸建住宅,その他,70歳以上,その他,施錠せず
窃盗,自転車盗,茂原,鶴枝駐在所,122106,千葉県,茂原市,下永吉,2021-07-21,12,一戸建住宅,駐車（輪）場,50歳代,その他,施錠せず
窃盗,自転車盗,いすみ,中滝駐在所,122386,千葉県,いすみ市,岬町中原,2021-02-27,10,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠せず
窃盗,自転車盗,いすみ,大原駅前交番,122386,千葉県,いすみ市,大原,2021-02-13,19,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず
窃盗,自転車盗,いすみ,太東駐在所,122386,千葉県,いすみ市,岬町椎木,2021-03-09,08,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず
窃盗,自転車盗,いすみ,太東駐在所,122386,千葉県,いすみ市,岬町椎木,2021-03-23,12,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
