,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係,住所,lat,lon
4435,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-01-09,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4436,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-01-14,18,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4437,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-01-20,08,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4438,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-03-14,14,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4439,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-03-27,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4440,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-04-09,14,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4441,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-04-18,19,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4442,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-04-20,15,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4443,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-04-20,15,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4444,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-04-24,10,その他,駐車（輪）場,10歳代,その他,施錠した,木更津市富士見１丁目,35.380939,139.92453
4445,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-04-25,不明,その他,駐車（輪）場,20歳代,その他,施錠した,木更津市富士見１丁目,35.380939,139.92453
4446,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-04-26,07,その他,駐車（輪）場,10歳代,その他,施錠した,木更津市富士見１丁目,35.380939,139.92453
4447,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-04-26,12,その他,駐車（輪）場,10歳代,大学生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4448,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-05-10,08,その他,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4449,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-05-11,07,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4450,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-05-11,14,その他,駐車（輪）場,20歳代,その他,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4451,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-05-13,07,その他,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4452,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-05-16,18,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4453,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-05-19,08,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4454,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-05-20,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4455,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-05-22,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4456,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-02,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4457,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-03,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4458,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-03,15,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4459,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-06,07,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4460,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-09,08,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4461,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-10,00,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4462,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-10,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4463,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-12,13,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4464,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-16,07,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4465,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-18,15,その他,駐車（輪）場,40歳代,その他,施錠した,木更津市富士見１丁目,35.380939,139.92453
4466,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-23,19,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4467,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-24,09,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4468,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-24,12,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4469,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-06-29,14,駐車（輪）場,駐車（輪）場,10歳代,その他,施錠した,木更津市富士見１丁目,35.380939,139.92453
4470,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-07-08,14,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4471,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-07-10,18,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4472,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-07-13,06,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4473,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-07-15,12,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4474,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-07-15,14,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4475,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-07-21,19,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4476,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-07-29,17,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した,木更津市富士見１丁目,35.380939,139.92453
4477,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-07-29,18,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した,木更津市富士見１丁目,35.380939,139.92453
4478,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-07-31,05,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4479,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-08-09,08,その他,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4480,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-08-15,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4481,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-08-22,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4482,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-08-24,16,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4483,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-08-26,19,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4484,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-09-02,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4485,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-09-15,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4486,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-09-19,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4487,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-09-30,12,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4488,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-09-30,14,その他,駐車（輪）場,10歳代,その他,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4489,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-01,18,駐車（輪）場,駐車（輪）場,10歳代,大学生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4490,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-04,07,その他,駐車（輪）場,10歳代,大学生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4491,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-14,14,その他,駐車（輪）場,50歳代,その他,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4492,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-16,09,その他,駐車（輪）場,10歳代,高校生,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4493,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-16,10,その他,駐車（輪）場,40歳代,その他,施錠した,木更津市富士見１丁目,35.380939,139.92453
4494,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-22,06,その他,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4495,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-27,08,その他,駐車（輪）場,10歳代,その他,施錠した,木更津市富士見１丁目,35.380939,139.92453
4496,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-28,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
4497,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-30,11,その他,駐車（輪）場,50歳代,その他,施錠せず,木更津市富士見１丁目,35.380939,139.92453
4498,窃盗,自転車盗,木更津,木更津駅前交番,122068,千葉県,木更津市,富士見１丁目,2022-10-31,07,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した,木更津市富士見１丁目,35.380939,139.92453
